c01d56 sta $64       [000064] A:9106 X:0004 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H: 932 F:15
c01d58 inc $60       [000060] A:9106 X:0004 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H: 952 F:15
c01d5a bne $1d62     [c01d62] A:9106 X:0004 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H: 986 F:15
c01d62 rts                    A:9106 X:0004 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H:1004 F:15
c01ce0 lda $0200,x   [000204] A:9106 X:0004 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 93 H:1044 F:15
c01ce3 plx                    A:9192 X:0004 Y:0002 S:01e3 D:0000 DB:00 NvMXdizc V: 93 H:1070 F:15
c01ce4 rtl                    A:9192 X:0004 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 93 H:1096 F:15
c00153 sta $a5       [0000a5] A:9192 X:0004 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 93 H:1138 F:15
c00155 jsl $c01ccc   [c01ccc] A:9192 X:0004 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 93 H:1158 F:15
c01ccc phx                    A:9192 X:0004 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 93 H:1212 F:15
c01ccd ldx $64       [000064] A:9192 X:0004 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 93 H:1232 F:15
c01ccf jsr ($1ce5,x) [c01ceb] A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 93 H:1252 F:15
c01d11 ldx $66       [000066] A:9192 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H:1304 F:15
c01d13 dex                    A:9192 X:0005 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H:1324 F:15
c01d14 dex                    A:9192 X:0004 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H:1336 F:15
c01d15 lda $0200,x   [000203] A:9192 X:0003 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 93 H:1348 F:15
c01d18 rts                    A:9191 X:0003 Y:0002 S:01e1 D:0000 DB:00 NvMXdizc V: 94 H:  10 F:15
c01cd2 ldx $66       [000066] A:9191 X:0003 Y:0002 S:01e3 D:0000 DB:00 NvMXdizc V: 94 H:  50 F:15
c01cd4 sta $0200,x   [000205] A:9191 X:0005 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H:  70 F:15
c01cd7 inc $66       [000066] A:9191 X:0005 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 102 F:15
c01cd9 dec $65       [000065] A:9191 X:0005 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 136 F:15
c01cdb bne $1ce0     [c01ce0] A:9191 X:0005 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 170 F:15
c01ce0 lda $0200,x   [000205] A:9191 X:0005 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 188 F:15
c01ce3 plx                    A:9191 X:0005 Y:0002 S:01e3 D:0000 DB:00 NvMXdizc V: 94 H: 214 F:15
c01ce4 rtl                    A:9191 X:0004 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 94 H: 240 F:15
c00159 sta $a6       [0000a6] A:9191 X:0004 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 94 H: 282 F:15
c0015b jsl $c00497   [c00497] A:9191 X:0004 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 94 H: 302 F:15
c00497 phx                    A:9191 X:0004 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 94 H: 356 F:15
c00498 rep #$30               A:9191 X:0004 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 376 F:15
c0049a ldx $035b     [00035b] A:9191 X:0004 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 94 H: 394 F:15
c0049d lda $a5       [0000a5] A:9191 X:3792 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 94 H: 428 F:15
c0049f sta $7e8000,x [7eb792] A:9192 X:3792 Y:0002 S:01e3 D:0000 DB:00 Nvmxdizc V: 94 H: 456 F:15
c004a3 inx                    A:9192 X:3792 Y:0002 S:01e3 D:0000 DB:00 Nvmxdizc V: 94 H: 496 F:15
c004a4 inx                    A:9192 X:3793 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 94 H: 508 F:15
c004a5 stx $035b     [00035b] A:9192 X:3794 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 94 H: 520 F:15
c004a8 sep #$30               A:9192 X:3794 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 94 H: 594 F:15
c004aa plx                    A:9192 X:0094 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 612 F:15
c004ab rtl                    A:9192 X:0004 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 94 H: 638 F:15
c0015f dex                    A:9192 X:0004 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 94 H: 680 F:15
c00160 dex                    A:9192 X:0003 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 94 H: 692 F:15
c00161 bne $014f     [c0014f] A:9192 X:0002 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 94 H: 704 F:15
c0014f jsl $c01ccc   [c01ccc] A:9192 X:0002 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 94 H: 722 F:15
c01ccc phx                    A:9192 X:0002 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 94 H: 776 F:15
c01ccd ldx $64       [000064] A:9192 X:0002 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 796 F:15
c01ccf jsr ($1ce5,x) [c01ceb] A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 816 F:15
c01d11 ldx $66       [000066] A:9192 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H: 868 F:15
c01d13 dex                    A:9192 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H: 888 F:15
c01d14 dex                    A:9192 X:0005 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H: 900 F:15
c01d15 lda $0200,x   [000204] A:9192 X:0004 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H: 912 F:15
c01d18 rts                    A:9192 X:0004 Y:0002 S:01e1 D:0000 DB:00 NvMXdizc V: 94 H: 938 F:15
c01cd2 ldx $66       [000066] A:9192 X:0004 Y:0002 S:01e3 D:0000 DB:00 NvMXdizc V: 94 H: 978 F:15
c01cd4 sta $0200,x   [000206] A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H: 998 F:15
c01cd7 inc $66       [000066] A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H:1030 F:15
c01cd9 dec $65       [000065] A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 94 H:1064 F:15
c01cdb bne $1ce0     [c01ce0] A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdiZc V: 94 H:1098 F:15
c01cdd jsr $1d45     [c01d45] A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdiZc V: 94 H:1110 F:15
c01d45 lda [$60]     [d1b159] A:9192 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZc V: 94 H:1150 F:15
c01d47 sta $64       [000064] A:91a0 X:0006 Y:0002 S:01e1 D:0000 DB:00 NvMXdizc V: 94 H:1192 F:15
c01d49 and #$1f               A:91a0 X:0006 Y:0002 S:01e1 D:0000 DB:00 NvMXdizc V: 94 H:1212 F:15
c01d4b inc                    A:9100 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZc V: 94 H:1224 F:15
c01d4c sta $65       [000065] A:9101 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1236 F:15
c01d4e lda $64       [000064] A:9101 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1256 F:15
c01d50 lsr a                  A:91a0 X:0006 Y:0002 S:01e1 D:0000 DB:00 NvMXdizc V: 94 H:1276 F:15
c01d51 lsr a                  A:9150 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1288 F:15
c01d52 lsr a                  A:9128 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1300 F:15
c01d53 lsr a                  A:9114 X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1312 F:15
c01d54 and #$0e               A:910a X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1324 F:15
c01d56 sta $64       [000064] A:910a X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1336 F:15
c01d58 inc $60       [000060] A:910a X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 94 H:1356 F:15
c01d5a bne $1d62     [c01d62] A:910a X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H:  26 F:15
c01d62 rts                    A:910a X:0006 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H:  44 F:15
c01ce0 lda $0200,x   [000206] A:910a X:0006 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H:  84 F:15
c01ce3 plx                    A:9192 X:0006 Y:0002 S:01e3 D:0000 DB:00 NvMXdizc V: 95 H: 110 F:15
c01ce4 rtl                    A:9192 X:0002 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 95 H: 136 F:15
c00153 sta $a5       [0000a5] A:9192 X:0002 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 95 H: 178 F:15
c00155 jsl $c01ccc   [c01ccc] A:9192 X:0002 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 95 H: 198 F:15
c01ccc phx                    A:9192 X:0002 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 95 H: 252 F:15
c01ccd ldx $64       [000064] A:9192 X:0002 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H: 272 F:15
c01ccf jsr ($1ce5,x) [c01cef] A:9192 X:000a Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H: 292 F:15
c01d24 ldx $66       [000066] A:9192 X:000a Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 344 F:15
c01d26 txa                    A:9192 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 364 F:15
c01d27 sec                    A:9107 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 376 F:15
c01d28 sbc #$10               A:9107 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizC V: 95 H: 388 F:15
c01d2a tax                    A:91f7 X:0007 Y:0002 S:01e1 D:0000 DB:00 NvMXdizc V: 95 H: 400 F:15
c01d2b lda $0200,x   [0002f7] A:91f7 X:00f7 Y:0002 S:01e1 D:0000 DB:00 NvMXdizc V: 95 H: 412 F:15
c01d2e rts                    A:9100 X:00f7 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZc V: 95 H: 438 F:15
c01cd2 ldx $66       [000066] A:9100 X:00f7 Y:0002 S:01e3 D:0000 DB:00 nvMXdiZc V: 95 H: 478 F:15
c01cd4 sta $0200,x   [000207] A:9100 X:0007 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H: 498 F:15
c01cd7 inc $66       [000066] A:9100 X:0007 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H: 530 F:15
c01cd9 dec $65       [000065] A:9100 X:0007 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H: 604 F:15
c01cdb bne $1ce0     [c01ce0] A:9100 X:0007 Y:0002 S:01e3 D:0000 DB:00 nvMXdiZc V: 95 H: 638 F:15
c01cdd jsr $1d45     [c01d45] A:9100 X:0007 Y:0002 S:01e3 D:0000 DB:00 nvMXdiZc V: 95 H: 650 F:15
c01d45 lda [$60]     [d1b15a] A:9100 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZc V: 95 H: 690 F:15
c01d47 sta $64       [000064] A:9104 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 732 F:15
c01d49 and #$1f               A:9104 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 752 F:15
c01d4b inc                    A:9104 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 764 F:15
c01d4c sta $65       [000065] A:9105 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 776 F:15
c01d4e lda $64       [000064] A:9105 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 796 F:15
c01d50 lsr a                  A:9104 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 816 F:15
c01d51 lsr a                  A:9102 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 828 F:15
c01d52 lsr a                  A:9101 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 840 F:15
c01d53 lsr a                  A:9100 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZC V: 95 H: 852 F:15
c01d54 and #$0e               A:9100 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZc V: 95 H: 864 F:15
c01d56 sta $64       [000064] A:9100 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZc V: 95 H: 876 F:15
c01d58 inc $60       [000060] A:9100 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZc V: 95 H: 896 F:15
c01d5a bne $1d62     [c01d62] A:9100 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 930 F:15
c01d62 rts                    A:9100 X:0007 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V: 95 H: 948 F:15
c01ce0 lda $0200,x   [000207] A:9100 X:0007 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H: 988 F:15
c01ce3 plx                    A:9100 X:0007 Y:0002 S:01e3 D:0000 DB:00 nvMXdiZc V: 95 H:1014 F:15
c01ce4 rtl                    A:9100 X:0002 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 95 H:1040 F:15
c00159 sta $a6       [0000a6] A:9100 X:0002 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 95 H:1082 F:15
c0015b jsl $c00497   [c00497] A:9100 X:0002 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 95 H:1102 F:15
c00497 phx                    A:9100 X:0002 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 95 H:1156 F:15
c00498 rep #$30               A:9100 X:0002 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 95 H:1176 F:15
c0049a ldx $035b     [00035b] A:9100 X:0002 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 95 H:1194 F:15
c0049d lda $a5       [0000a5] A:9100 X:3794 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 95 H:1228 F:15
c0049f sta $7e8000,x [7eb794] A:0092 X:3794 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 95 H:1256 F:15
c004a3 inx                    A:0092 X:3794 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 95 H:1296 F:15
c004a4 inx                    A:0092 X:3795 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 95 H:1308 F:15
c004a5 stx $035b     [00035b] A:0092 X:3796 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 95 H:1320 F:15
c004a8 sep #$30               A:0092 X:3796 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 95 H:1354 F:15
c004aa plx                    A:0092 X:0096 Y:0002 S:01e3 D:0000 DB:00 nvMXdizc V: 96 H:   8 F:15
c004ab rtl                    A:0092 X:0002 Y:0002 S:01e4 D:0000 DB:00 nvMXdizc V: 96 H:  34 F:15
c0015f dex                    A:0092 X:0002 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 96 H:  76 F:15
c00160 dex                    A:0092 X:0001 Y:0002 S:01e7 D:0000 DB:00 nvMXdizc V: 96 H:  88 F:15
c00161 bne $014f     [c0014f] A:0092 X:0000 Y:0002 S:01e7 D:0000 DB:00 nvMXdiZc V: 96 H: 100 F:15
c00163 jsl $c004ac   [c004ac] A:0092 X:0000 Y:0002 S:01e7 D:0000 DB:00 nvMXdiZc V: 96 H: 112 F:15
c004ac phx                    A:0092 X:0000 Y:0002 S:01e4 D:0000 DB:00 nvMXdiZc V: 96 H: 166 F:15
c004ad rep #$30               A:0092 X:0000 Y:0002 S:01e3 D:0000 DB:00 nvMXdiZc V: 96 H: 186 F:15
c004af ldx $0357     [000357] A:0092 X:0000 Y:0002 S:01e3 D:0000 DB:00 nvmxdiZc V: 96 H: 204 F:15
c004b2 lda $035b     [00035b] A:0092 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 96 H: 238 F:15
c004b5 sec                    A:3796 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizc V: 96 H: 272 F:15
c004b6 sbc $0357     [000357] A:3796 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizC V: 96 H: 284 F:15
c004b9 sbc #$0006             A:000e X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizC V: 96 H: 318 F:15
c004bc sta $7e8002,x [7eb78a] A:0008 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizC V: 96 H: 336 F:15
c004c0 lda $035b     [00035b] A:0008 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizC V: 96 H: 376 F:15
c004c3 and #$3fff             A:3796 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizC V: 96 H: 410 F:15
c004c6 sta $0357     [000357] A:3796 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizC V: 96 H: 428 F:15
c004c9 sep #$30               A:3796 X:3788 Y:0002 S:01e3 D:0000 DB:00 nvmxdizC V: 96 H: 462 F:15
c004cb plx                    A:3796 X:0088 Y:0002 S:01e3 D:0000 DB:00 nvMXdizC V: 96 H: 480 F:15
c004cc rtl                    A:3796 X:0000 Y:0002 S:01e4 D:0000 DB:00 nvMXdiZC V: 96 H: 506 F:15
c00167 inc $1d2a     [001d2a] A:3796 X:0000 Y:0002 S:01e7 D:0000 DB:00 nvMXdiZC V: 96 H: 588 F:15
c0016a dey                    A:3796 X:0000 Y:0002 S:01e7 D:0000 DB:00 nvMXdizC V: 96 H: 628 F:15
c0016b bne $013c     [c0013c] A:3796 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizC V: 96 H: 640 F:15
c0013c jsl $c008e0   [c008e0] A:3796 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizC V: 96 H: 658 F:15
c008e0 lda $1d28     [001d28] A:3796 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 96 H: 712 F:15
c008e3 sta $b1       [0000b1] A:3716 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 96 H: 738 F:15
c008e5 lda $1d2a     [001d2a] A:3716 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 96 H: 758 F:15
c008e8 sta $b3       [0000b3] A:370d X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 96 H: 784 F:15
c008ea jsr $0906     [c00906] A:370d X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 96 H: 804 F:15
c00906 phy                    A:370d X:0000 Y:0001 S:01e2 D:0000 DB:00 nvMXdizC V: 96 H: 844 F:15
c00907 lda $0372     [000372] A:370d X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizC V: 96 H: 864 F:15
c0090a beq $0915     [c00915] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 96 H: 890 F:15
c00915 sta $b5       [0000b5] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 96 H: 908 F:15
c00917 stz $b2       [0000b2] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 96 H: 928 F:15
c00919 stz $b4       [0000b4] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 96 H: 948 F:15
c0091b lda $b1       [0000b1] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 96 H: 968 F:15
c0091d clc                    A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizC V: 96 H: 988 F:15
c0091e adc $036c     [00036c] A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1000 F:15
c00921 and #$7f               A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1026 F:15
c00923 ldy $b5       [0000b5] A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1038 F:15
c00925 bne $0929     [c00929] A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 96 H:1058 F:15
c00927 and #$3f               A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 96 H:1070 F:15
c00929 sta $b1       [0000b1] A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1082 F:15
c0092b lda $b3       [0000b3] A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1102 F:15
c0092d clc                    A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1122 F:15
c0092e adc $036d     [00036d] A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1134 F:15
c00931 and #$7f               A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1160 F:15
c00933 ldy $b5       [0000b5] A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1172 F:15
c00935 bne $0939     [c00939] A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 96 H:1192 F:15
c00937 and #$1f               A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 96 H:1204 F:15
c00939 sta $b3       [0000b3] A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1216 F:15
c0093b rep #$20               A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 96 H:1236 F:15
c0093d ldy $b5       [0000b5] A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 96 H:1254 F:15
c0093f bne $0956     [c00956] A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 96 H:1274 F:15
c00941 lda $b1       [0000b1] A:370d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 96 H:1286 F:15
c00943 and #$0020             A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 96 H:1314 F:15
c00946 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 96 H:1332 F:15
c00947 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 96 H:1344 F:15
c00948 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 96 H:1356 F:15
c00949 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H:   4 F:15
c0094a asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H:  16 F:15
c0094b sta $9f       [00009f] A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H:  28 F:15
c0094d lda $b1       [0000b1] A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H:  56 F:15
c0094f and #$001f             A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H:  84 F:15
c00952 ora $9f       [00009f] A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 102 F:15
c00954 sta $b1       [0000b1] A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 130 F:15
c00956 lda $b3       [0000b3] A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 158 F:15
c00958 asl a                  A:000d X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 186 F:15
c00959 asl a                  A:001a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 198 F:15
c0095a asl a                  A:0034 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 210 F:15
c0095b asl a                  A:0068 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 222 F:15
c0095c asl a                  A:00d0 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 234 F:15
c0095d ldy $b5       [0000b5] A:01a0 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 246 F:15
c0095f beq $0963     [c00963] A:01a0 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H: 266 F:15
c00963 ora $b1       [0000b1] A:01a0 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H: 284 F:15
c00965 ldy $0372     [000372] A:01b6 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 312 F:15
c00968 bne $096e     [c0096e] A:01b6 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H: 338 F:15
c0096a clc                    A:01b6 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H: 350 F:15
c0096b adc $036f     [00036f] A:01b6 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 97 H: 362 F:15
c0096e sep #$20               A:31b6 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 97 H: 396 F:15
c00970 ply                    A:31b6 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 97 H: 414 F:15
c00971 rts                    A:31b6 X:0000 Y:0001 S:01e2 D:0000 DB:00 nvMXdizc V: 97 H: 440 F:15
c008ed sta $08       [000008] A:31b6 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 97 H: 480 F:15
c008ef xba                    A:31b6 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 97 H: 500 F:15
c008f0 sta $09       [000009] A:b631 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 97 H: 518 F:15
c008f2 rtl                    A:b631 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 97 H: 578 F:15
c00140 rep #$20               A:b631 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 97 H: 620 F:15
c00142 lda $08       [000008] A:b631 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvmXdizc V: 97 H: 638 F:15
c00144 sta $ae       [0000ae] A:31b6 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvmXdizc V: 97 H: 666 F:15
