c00167 inc $1d2a     [001d2a] A:3770 X:0000 Y:0002 S:01e7 D:0000 DB:00 nvMXdiZC V: 28 H: 824 F:15
c0016a dey                    A:3770 X:0000 Y:0002 S:01e7 D:0000 DB:00 nvMXdizC V: 28 H: 864 F:15
c0016b bne $013c     [c0013c] A:3770 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizC V: 28 H: 876 F:15
c0013c jsl $c008e0   [c008e0] A:3770 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizC V: 28 H: 894 F:15
c008e0 lda $1d28     [001d28] A:3770 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 28 H: 948 F:15
c008e3 sta $b1       [0000b1] A:3716 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 28 H: 974 F:15
c008e5 lda $1d2a     [001d2a] A:3716 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 28 H: 994 F:15
c008e8 sta $b3       [0000b3] A:370a X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 28 H:1020 F:15
c008ea jsr $0906     [c00906] A:370a X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizC V: 28 H:1040 F:15
c00906 phy                    A:370a X:0000 Y:0001 S:01e2 D:0000 DB:00 nvMXdizC V: 28 H:1080 F:15
c00907 lda $0372     [000372] A:370a X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizC V: 28 H:1100 F:15
c0090a beq $0915     [c00915] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 28 H:1126 F:15
c00915 sta $b5       [0000b5] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 28 H:1144 F:15
c00917 stz $b2       [0000b2] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 28 H:1164 F:15
c00919 stz $b4       [0000b4] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 28 H:1184 F:15
c0091b lda $b1       [0000b1] A:3700 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZC V: 28 H:1204 F:15
c0091d clc                    A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizC V: 28 H:1224 F:15
c0091e adc $036c     [00036c] A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 28 H:1236 F:15
c00921 and #$7f               A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 28 H:1262 F:15
c00923 ldy $b5       [0000b5] A:3716 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 28 H:1274 F:15
c00925 bne $0929     [c00929] A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 28 H:1294 F:15
c00927 and #$3f               A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 28 H:1306 F:15
c00929 sta $b1       [0000b1] A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 28 H:1318 F:15
c0092b lda $b3       [0000b3] A:3716 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 28 H:1338 F:15
c0092d clc                    A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 28 H:1358 F:15
c0092e adc $036d     [00036d] A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 29 H:   6 F:15
c00931 and #$7f               A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 29 H:  32 F:15
c00933 ldy $b5       [0000b5] A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 29 H:  44 F:15
c00935 bne $0939     [c00939] A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 29 H:  64 F:15
c00937 and #$1f               A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V: 29 H:  76 F:15
c00939 sta $b3       [0000b3] A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 29 H:  88 F:15
c0093b rep #$20               A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 29 H: 108 F:15
c0093d ldy $b5       [0000b5] A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 126 F:15
c0093f bne $0956     [c00956] A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 146 F:15
c00941 lda $b1       [0000b1] A:370a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 158 F:15
c00943 and #$0020             A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 186 F:15
c00946 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 204 F:15
c00947 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 216 F:15
c00948 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 228 F:15
c00949 asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 240 F:15
c0094a asl a                  A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 252 F:15
c0094b sta $9f       [00009f] A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 264 F:15
c0094d lda $b1       [0000b1] A:0000 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 292 F:15
c0094f and #$001f             A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 320 F:15
c00952 ora $9f       [00009f] A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 338 F:15
c00954 sta $b1       [0000b1] A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 366 F:15
c00956 lda $b3       [0000b3] A:0016 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 394 F:15
c00958 asl a                  A:000a X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 422 F:15
c00959 asl a                  A:0014 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 434 F:15
c0095a asl a                  A:0028 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 446 F:15
c0095b asl a                  A:0050 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 458 F:15
c0095c asl a                  A:00a0 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 470 F:15
c0095d ldy $b5       [0000b5] A:0140 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 482 F:15
c0095f beq $0963     [c00963] A:0140 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 502 F:15
c00963 ora $b1       [0000b1] A:0140 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 520 F:15
c00965 ldy $0372     [000372] A:0156 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 588 F:15
c00968 bne $096e     [c0096e] A:0156 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 614 F:15
c0096a clc                    A:0156 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 626 F:15
c0096b adc $036f     [00036f] A:0156 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V: 29 H: 638 F:15
c0096e sep #$20               A:3156 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V: 29 H: 672 F:15
c00970 ply                    A:3156 X:0000 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V: 29 H: 690 F:15
c00971 rts                    A:3156 X:0000 Y:0001 S:01e2 D:0000 DB:00 nvMXdizc V: 29 H: 716 F:15
c008ed sta $08       [000008] A:3156 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 29 H: 756 F:15
c008ef xba                    A:3156 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 29 H: 776 F:15
c008f0 sta $09       [000009] A:5631 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 29 H: 794 F:15
c008f2 rtl                    A:5631 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 29 H: 814 F:15
c00140 rep #$20               A:5631 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 29 H: 856 F:15
c00142 lda $08       [000008] A:5631 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvmXdizc V: 29 H: 874 F:15
c00144 sta $ae       [0000ae] A:3156 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvmXdizc V: 29 H: 902 F:15
c00146 sep #$20               A:3156 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvmXdizc V: 29 H: 930 F:15
c00148 jsl $c00478   [c00478] A:3156 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 29 H: 948 F:15
c00478 phx                    A:3156 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 29 H:1002 F:15
c00479 rep #$30               A:3156 X:0000 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 29 H:1022 F:15
c0047b ldx $0357     [000357] A:3156 X:0000 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1040 F:15
c0047e lda $ae       [0000ae] A:3156 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1074 F:15
c00480 sta $7e8004,x [7eb774] A:3156 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1102 F:15
c00484 lda $0352     [000352] A:3156 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1142 F:15
c00487 sta $7e8000,x [7eb770] A:0000 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdiZc V: 29 H:1176 F:15
c0048b txa                    A:0000 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdiZc V: 29 H:1216 F:15
c0048c clc                    A:3770 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1228 F:15
c0048d adc #$0006             A:3770 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1240 F:15
c00490 sta $035b     [00035b] A:3776 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1258 F:15
c00493 sep #$30               A:3776 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 29 H:1292 F:15
c00495 plx                    A:3776 X:0070 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 29 H:1310 F:15
c00496 rtl                    A:3776 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdiZc V: 29 H:1336 F:15
c0014c ldx $1d34     [001d34] A:3776 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdiZc V: 30 H:  14 F:15
c0014f jsl $c01ccc   [c01ccc] A:3776 X:0002 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 30 H:  40 F:15
c01ccc phx                    A:3776 X:0002 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 30 H:  94 F:15
c01ccd ldx $64       [000064] A:3776 X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 114 F:15
c01ccf jsr ($1ce5,x) [c01ce5] A:3776 X:0000 Y:0001 S:01e3 D:0000 DB:00 nvMXdiZc V: 30 H: 134 F:15
c01cf5 lda [$60]     [d1a21e] A:3776 X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H: 186 F:15
c01cf7 inc $60       [000060] A:379b X:0000 Y:0001 S:01e1 D:0000 DB:00 NvMXdizc V: 30 H: 228 F:15
c01cf9 bne $1d01     [c01d01] A:379b X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H: 262 F:15
c01d01 rts                    A:379b X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H: 280 F:15
c01cd2 ldx $66       [000066] A:379b X:0000 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 320 F:15
c01cd4 sta $0200,x   [000202] A:379b X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 340 F:15
c01cd7 inc $66       [000066] A:379b X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 372 F:15
c01cd9 dec $65       [000065] A:379b X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 406 F:15
c01cdb bne $1ce0     [c01ce0] A:379b X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 440 F:15
c01ce0 lda $0200,x   [000202] A:379b X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 458 F:15
c01ce3 plx                    A:379b X:0002 Y:0001 S:01e3 D:0000 DB:00 NvMXdizc V: 30 H: 484 F:15
c01ce4 rtl                    A:379b X:0002 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 30 H: 510 F:15
c00153 sta $a5       [0000a5] A:379b X:0002 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 30 H: 592 F:15
c00155 jsl $c01ccc   [c01ccc] A:379b X:0002 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 30 H: 612 F:15
c01ccc phx                    A:379b X:0002 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 30 H: 666 F:15
c01ccd ldx $64       [000064] A:379b X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 686 F:15
c01ccf jsr ($1ce5,x) [c01ce5] A:379b X:0000 Y:0001 S:01e3 D:0000 DB:00 nvMXdiZc V: 30 H: 706 F:15
c01cf5 lda [$60]     [d1a21f] A:379b X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H: 758 F:15
c01cf7 inc $60       [000060] A:379c X:0000 Y:0001 S:01e1 D:0000 DB:00 NvMXdizc V: 30 H: 800 F:15
c01cf9 bne $1d01     [c01d01] A:379c X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H: 834 F:15
c01d01 rts                    A:379c X:0000 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H: 852 F:15
c01cd2 ldx $66       [000066] A:379c X:0000 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 892 F:15
c01cd4 sta $0200,x   [000203] A:379c X:0003 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 912 F:15
c01cd7 inc $66       [000066] A:379c X:0003 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 944 F:15
c01cd9 dec $65       [000065] A:379c X:0003 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H: 978 F:15
c01cdb bne $1ce0     [c01ce0] A:379c X:0003 Y:0001 S:01e3 D:0000 DB:00 nvMXdiZc V: 30 H:1012 F:15
c01cdd jsr $1d45     [c01d45] A:379c X:0003 Y:0001 S:01e3 D:0000 DB:00 nvMXdiZc V: 30 H:1024 F:15
c01d45 lda [$60]     [d1a220] A:379c X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1064 F:15
c01d47 sta $64       [000064] A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1106 F:15
c01d49 and #$1f               A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1126 F:15
c01d4b inc                    A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1138 F:15
c01d4c sta $65       [000065] A:3701 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H:1150 F:15
c01d4e lda $64       [000064] A:3701 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H:1170 F:15
c01d50 lsr a                  A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1190 F:15
c01d51 lsr a                  A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1202 F:15
c01d52 lsr a                  A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1214 F:15
c01d53 lsr a                  A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1226 F:15
c01d54 and #$0e               A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1238 F:15
c01d56 sta $64       [000064] A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1250 F:15
c01d58 inc $60       [000060] A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdiZc V: 30 H:1270 F:15
c01d5a bne $1d62     [c01d62] A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H:1304 F:15
c01d62 rts                    A:3700 X:0003 Y:0001 S:01e1 D:0000 DB:00 nvMXdizc V: 30 H:1322 F:15
c01ce0 lda $0200,x   [000203] A:3700 X:0003 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 30 H:1362 F:15
c01ce3 plx                    A:379c X:0003 Y:0001 S:01e3 D:0000 DB:00 NvMXdizc V: 31 H:  24 F:15
c01ce4 rtl                    A:379c X:0002 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 31 H:  50 F:15
c00159 sta $a6       [0000a6] A:379c X:0002 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 31 H:  92 F:15
c0015b jsl $c00497   [c00497] A:379c X:0002 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 31 H: 112 F:15
c00497 phx                    A:379c X:0002 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 31 H: 166 F:15
c00498 rep #$30               A:379c X:0002 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 31 H: 186 F:15
c0049a ldx $035b     [00035b] A:379c X:0002 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 31 H: 204 F:15
c0049d lda $a5       [0000a5] A:379c X:3776 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 31 H: 238 F:15
c0049f sta $7e8000,x [7eb776] A:9c9b X:3776 Y:0001 S:01e3 D:0000 DB:00 Nvmxdizc V: 31 H: 266 F:15
c004a3 inx                    A:9c9b X:3776 Y:0001 S:01e3 D:0000 DB:00 Nvmxdizc V: 31 H: 306 F:15
c004a4 inx                    A:9c9b X:3777 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 31 H: 318 F:15
c004a5 stx $035b     [00035b] A:9c9b X:3778 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 31 H: 330 F:15
c004a8 sep #$30               A:9c9b X:3778 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 31 H: 364 F:15
c004aa plx                    A:9c9b X:0078 Y:0001 S:01e3 D:0000 DB:00 nvMXdizc V: 31 H: 382 F:15
c004ab rtl                    A:9c9b X:0002 Y:0001 S:01e4 D:0000 DB:00 nvMXdizc V: 31 H: 408 F:15
c0015f dex                    A:9c9b X:0002 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 31 H: 450 F:15
c00160 dex                    A:9c9b X:0001 Y:0001 S:01e7 D:0000 DB:00 nvMXdizc V: 31 H: 462 F:15
c00161 bne $014f     [c0014f] A:9c9b X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdiZc V: 31 H: 474 F:15
c00163 jsl $c004ac   [c004ac] A:9c9b X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdiZc V: 31 H: 486 F:15
c004ac phx                    A:9c9b X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdiZc V: 31 H: 580 F:15
c004ad rep #$30               A:9c9b X:0000 Y:0001 S:01e3 D:0000 DB:00 nvMXdiZc V: 31 H: 600 F:15
c004af ldx $0357     [000357] A:9c9b X:0000 Y:0001 S:01e3 D:0000 DB:00 nvmxdiZc V: 31 H: 618 F:15
c004b2 lda $035b     [00035b] A:9c9b X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 31 H: 652 F:15
c004b5 sec                    A:3778 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizc V: 31 H: 686 F:15
c004b6 sbc $0357     [000357] A:3778 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizC V: 31 H: 698 F:15
c004b9 sbc #$0006             A:0008 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizC V: 31 H: 732 F:15
c004bc sta $7e8002,x [7eb772] A:0002 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizC V: 31 H: 750 F:15
c004c0 lda $035b     [00035b] A:0002 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizC V: 31 H: 790 F:15
c004c3 and #$3fff             A:3778 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizC V: 31 H: 824 F:15
c004c6 sta $0357     [000357] A:3778 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizC V: 31 H: 842 F:15
c004c9 sep #$30               A:3778 X:3770 Y:0001 S:01e3 D:0000 DB:00 nvmxdizC V: 31 H: 876 F:15
c004cb plx                    A:3778 X:0070 Y:0001 S:01e3 D:0000 DB:00 nvMXdizC V: 31 H: 894 F:15
c004cc rtl                    A:3778 X:0000 Y:0001 S:01e4 D:0000 DB:00 nvMXdiZC V: 31 H: 920 F:15
c00167 inc $1d2a     [001d2a] A:3778 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdiZC V: 31 H: 962 F:15
c0016a dey                    A:3778 X:0000 Y:0001 S:01e7 D:0000 DB:00 nvMXdizC V: 31 H:1002 F:15
c0016b bne $013c     [c0013c] A:3778 X:0000 Y:0000 S:01e7 D:0000 DB:00 nvMXdiZC V: 31 H:1014 F:15
c0016d pla                    A:3778 X:0000 Y:0000 S:01e7 D:0000 DB:00 nvMXdiZC V: 31 H:1026 F:15
c0016e sta $1d2a     [001d2a] A:3709 X:0000 Y:0000 S:01e8 D:0000 DB:00 nvMXdizC V: 31 H:1052 F:15
c00171 rts                    A:3709 X:0000 Y:0000 S:01e8 D:0000 DB:00 nvMXdizC V: 31 H:1078 F:15
c000f4 lda $0342     [000342] A:3709 X:0000 Y:0000 S:01ea D:0000 DB:00 nvMXdizC V: 31 H:1118 F:15
c000f7 bne $0109     [c00109] A:3700 X:0000 Y:0000 S:01ea D:0000 DB:00 nvMXdiZC V: 31 H:1144 F:15
c000f9 lda #$80               A:3700 X:0000 Y:0000 S:01ea D:0000 DB:00 nvMXdiZC V: 31 H:1156 F:15
c000fb sta $0352     [000352] A:3780 X:0000 Y:0000 S:01ea D:0000 DB:00 NvMXdizC V: 31 H:1168 F:15
c000fe jsl $c01d63   [c01d63] A:3780 X:0000 Y:0000 S:01ea D:0000 DB:00 NvMXdizC V: 31 H:1194 F:15
c01d63 sec                    A:3780 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvMXdizC V: 31 H:1248 F:15
c01d64 rep #$20               A:3780 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvMXdizC V: 31 H:1260 F:15
c01d66 lda $60       [000060] A:3780 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvmXdizC V: 31 H:1278 F:15
c01d68 sbc #$0001             A:a221 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvmXdizC V: 31 H:1306 F:15
c01d6b sta $a5       [0000a5] A:a220 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvmXdizC V: 31 H:1324 F:15
c01d6d sep #$20               A:a220 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvmXdizC V: 31 H:1352 F:15
c01d6f lda $62       [000062] A:a220 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvMXdizC V: 32 H:   6 F:15
c01d71 sbc #$00               A:a2d1 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvMXdizC V: 32 H:  26 F:15
c01d73 sta $a7       [0000a7] A:a2d1 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvMXdizC V: 32 H:  38 F:15
c01d75 rtl                    A:a2d1 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvMXdizC V: 32 H:  58 F:15
c00102 jsl $c01cb0   [c01cb0] A:a2d1 X:0000 Y:0000 S:01ea D:0000 DB:00 NvMXdizC V: 32 H: 100 F:15
c01cb0 phx                    A:a2d1 X:0000 Y:0000 S:01e7 D:0000 DB:00 NvMXdizC V: 32 H: 154 F:15
c01cb1 rep #$20               A:a2d1 X:0000 Y:0000 S:01e6 D:0000 DB:00 NvMXdizC V: 32 H: 174 F:15
c01cb3 lda $a5       [0000a5] A:a2d1 X:0000 Y:0000 S:01e6 D:0000 DB:00 NvmXdizC V: 32 H: 192 F:15
c01cb5 sta $60       [000060] A:a220 X:0000 Y:0000 S:01e6 D:0000 DB:00 NvmXdizC V: 32 H: 220 F:15
c01cb7 sep #$20               A:a220 X:0000 Y:0000 S:01e6 D:0000 DB:00 NvmXdizC V: 32 H: 248 F:15
c01cb9 lda $a7       [0000a7] A:a220 X:0000 Y:0000 S:01e6 D:0000 DB:00 NvMXdizC V: 32 H: 266 F:15
c01cbb sta $62       [000062] A:a2d1 X:0000 Y:0000 S:01e6 D:0000 DB:00 NvMXdizC V: 32 H: 286 F:15
c01cbd ldx #$00               A:a2d1 X:0000 Y:0000 S:01e6 D:0000 DB:00 NvMXdizC V: 32 H: 306 F:15
c01cbf stz $0200,x   [000200] A:a2d1 X:0000 Y:0000 S:01e6 D:0000 DB:00 nvMXdiZC V: 32 H: 318 F:15
c01cc2 inx                    A:a2d1 X:0000 Y:0000 S:01e6 D:0000 DB:00 nvMXdiZC V: 32 H: 350 F:15
c01cc3 bne $1cbf     [c01cbf] A:a2d1 X:0001 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 362 F:15
c01cbf stz $0200,x   [000201] A:a2d1 X:0001 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 380 F:15
c01cc2 inx                    A:a2d1 X:0001 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 412 F:15
c01cc3 bne $1cbf     [c01cbf] A:a2d1 X:0002 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 424 F:15
c01cbf stz $0200,x   [000202] A:a2d1 X:0002 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 442 F:15
c01cc2 inx                    A:a2d1 X:0002 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 474 F:15
c01cc3 bne $1cbf     [c01cbf] A:a2d1 X:0003 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 486 F:15
c01cbf stz $0200,x   [000203] A:a2d1 X:0003 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 504 F:15
c01cc2 inx                    A:a2d1 X:0003 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 576 F:15
c01cc3 bne $1cbf     [c01cbf] A:a2d1 X:0004 Y:0000 S:01e6 D:0000 DB:00 nvMXdizC V: 32 H: 588 F:15
