c01cc2 inx                    A:b2d1 X:00d2 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 148 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00d3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 160 F:15
c01cbf stz $0200,x   [0002d3] A:b2d1 X:00d3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 178 F:15
c01cc2 inx                    A:b2d1 X:00d3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 210 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00d4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 222 F:15
c01cbf stz $0200,x   [0002d4] A:b2d1 X:00d4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 240 F:15
c01cc2 inx                    A:b2d1 X:00d4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 272 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00d5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 284 F:15
c01cbf stz $0200,x   [0002d5] A:b2d1 X:00d5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 302 F:15
c01cc2 inx                    A:b2d1 X:00d5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 334 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00d6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 346 F:15
c01cbf stz $0200,x   [0002d6] A:b2d1 X:00d6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 364 F:15
c01cc2 inx                    A:b2d1 X:00d6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 396 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00d7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 408 F:15
c01cbf stz $0200,x   [0002d7] A:b2d1 X:00d7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 426 F:15
c01cc2 inx                    A:b2d1 X:00d7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 458 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00d8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 470 F:15
c01cbf stz $0200,x   [0002d8] A:b2d1 X:00d8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 488 F:15
c01cc2 inx                    A:b2d1 X:00d8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 520 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00d9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 532 F:15
c01cbf stz $0200,x   [0002d9] A:b2d1 X:00d9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 590 F:15
c01cc2 inx                    A:b2d1 X:00d9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 622 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00da Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 634 F:15
c01cbf stz $0200,x   [0002da] A:b2d1 X:00da Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 652 F:15
c01cc2 inx                    A:b2d1 X:00da Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 684 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00db Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 696 F:15
c01cbf stz $0200,x   [0002db] A:b2d1 X:00db Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 714 F:15
c01cc2 inx                    A:b2d1 X:00db Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 746 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00dc Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 758 F:15
c01cbf stz $0200,x   [0002dc] A:b2d1 X:00dc Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 776 F:15
c01cc2 inx                    A:b2d1 X:00dc Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 808 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00dd Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 820 F:15
c01cbf stz $0200,x   [0002dd] A:b2d1 X:00dd Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 838 F:15
c01cc2 inx                    A:b2d1 X:00dd Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 870 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00de Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 882 F:15
c01cbf stz $0200,x   [0002de] A:b2d1 X:00de Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 900 F:15
c01cc2 inx                    A:b2d1 X:00de Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 932 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00df Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 944 F:15
c01cbf stz $0200,x   [0002df] A:b2d1 X:00df Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 962 F:15
c01cc2 inx                    A:b2d1 X:00df Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H: 994 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e0 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1006 F:15
c01cbf stz $0200,x   [0002e0] A:b2d1 X:00e0 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1024 F:15
c01cc2 inx                    A:b2d1 X:00e0 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1056 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e1 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1068 F:15
c01cbf stz $0200,x   [0002e1] A:b2d1 X:00e1 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1086 F:15
c01cc2 inx                    A:b2d1 X:00e1 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1118 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e2 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1130 F:15
c01cbf stz $0200,x   [0002e2] A:b2d1 X:00e2 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1148 F:15
c01cc2 inx                    A:b2d1 X:00e2 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1180 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1192 F:15
c01cbf stz $0200,x   [0002e3] A:b2d1 X:00e3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1210 F:15
c01cc2 inx                    A:b2d1 X:00e3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1242 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1254 F:15
c01cbf stz $0200,x   [0002e4] A:b2d1 X:00e4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1272 F:15
c01cc2 inx                    A:b2d1 X:00e4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1304 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1316 F:15
c01cbf stz $0200,x   [0002e5] A:b2d1 X:00e5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:154 H:1334 F:15
c01cc2 inx                    A:b2d1 X:00e5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:   2 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:  14 F:15
c01cbf stz $0200,x   [0002e6] A:b2d1 X:00e6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:  32 F:15
c01cc2 inx                    A:b2d1 X:00e6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:  64 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:  76 F:15
c01cbf stz $0200,x   [0002e7] A:b2d1 X:00e7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:  94 F:15
c01cc2 inx                    A:b2d1 X:00e7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 126 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 138 F:15
c01cbf stz $0200,x   [0002e8] A:b2d1 X:00e8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 156 F:15
c01cc2 inx                    A:b2d1 X:00e8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 188 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00e9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 200 F:15
c01cbf stz $0200,x   [0002e9] A:b2d1 X:00e9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 218 F:15
c01cc2 inx                    A:b2d1 X:00e9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 250 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00ea Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 262 F:15
c01cbf stz $0200,x   [0002ea] A:b2d1 X:00ea Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 280 F:15
c01cc2 inx                    A:b2d1 X:00ea Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 312 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00eb Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 324 F:15
c01cbf stz $0200,x   [0002eb] A:b2d1 X:00eb Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 342 F:15
c01cc2 inx                    A:b2d1 X:00eb Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 374 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00ec Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 386 F:15
c01cbf stz $0200,x   [0002ec] A:b2d1 X:00ec Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 404 F:15
c01cc2 inx                    A:b2d1 X:00ec Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 436 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00ed Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 448 F:15
c01cbf stz $0200,x   [0002ed] A:b2d1 X:00ed Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 466 F:15
c01cc2 inx                    A:b2d1 X:00ed Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 498 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00ee Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 510 F:15
c01cbf stz $0200,x   [0002ee] A:b2d1 X:00ee Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 528 F:15
c01cc2 inx                    A:b2d1 X:00ee Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 600 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00ef Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 612 F:15
c01cbf stz $0200,x   [0002ef] A:b2d1 X:00ef Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 630 F:15
c01cc2 inx                    A:b2d1 X:00ef Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 662 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f0 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 674 F:15
c01cbf stz $0200,x   [0002f0] A:b2d1 X:00f0 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 692 F:15
c01cc2 inx                    A:b2d1 X:00f0 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 724 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f1 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 736 F:15
c01cbf stz $0200,x   [0002f1] A:b2d1 X:00f1 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 754 F:15
c01cc2 inx                    A:b2d1 X:00f1 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 786 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f2 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 798 F:15
c01cbf stz $0200,x   [0002f2] A:b2d1 X:00f2 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 816 F:15
c01cc2 inx                    A:b2d1 X:00f2 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 848 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 860 F:15
c01cbf stz $0200,x   [0002f3] A:b2d1 X:00f3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 878 F:15
c01cc2 inx                    A:b2d1 X:00f3 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 910 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 922 F:15
c01cbf stz $0200,x   [0002f4] A:b2d1 X:00f4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 940 F:15
c01cc2 inx                    A:b2d1 X:00f4 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 972 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H: 984 F:15
c01cbf stz $0200,x   [0002f5] A:b2d1 X:00f5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1002 F:15
c01cc2 inx                    A:b2d1 X:00f5 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1034 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1046 F:15
c01cbf stz $0200,x   [0002f6] A:b2d1 X:00f6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1064 F:15
c01cc2 inx                    A:b2d1 X:00f6 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1096 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1108 F:15
c01cbf stz $0200,x   [0002f7] A:b2d1 X:00f7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1126 F:15
c01cc2 inx                    A:b2d1 X:00f7 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1158 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1170 F:15
c01cbf stz $0200,x   [0002f8] A:b2d1 X:00f8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1188 F:15
c01cc2 inx                    A:b2d1 X:00f8 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1220 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00f9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1232 F:15
c01cbf stz $0200,x   [0002f9] A:b2d1 X:00f9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1250 F:15
c01cc2 inx                    A:b2d1 X:00f9 Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1282 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00fa Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1294 F:15
c01cbf stz $0200,x   [0002fa] A:b2d1 X:00fa Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1312 F:15
c01cc2 inx                    A:b2d1 X:00fa Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1344 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00fb Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:155 H:1356 F:15
c01cbf stz $0200,x   [0002fb] A:b2d1 X:00fb Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H:  10 F:15
c01cc2 inx                    A:b2d1 X:00fb Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H:  42 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00fc Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H:  54 F:15
c01cbf stz $0200,x   [0002fc] A:b2d1 X:00fc Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H:  72 F:15
c01cc2 inx                    A:b2d1 X:00fc Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 104 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00fd Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 116 F:15
c01cbf stz $0200,x   [0002fd] A:b2d1 X:00fd Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 134 F:15
c01cc2 inx                    A:b2d1 X:00fd Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 166 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00fe Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 178 F:15
c01cbf stz $0200,x   [0002fe] A:b2d1 X:00fe Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 196 F:15
c01cc2 inx                    A:b2d1 X:00fe Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 228 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:00ff Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 240 F:15
c01cbf stz $0200,x   [0002ff] A:b2d1 X:00ff Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 258 F:15
c01cc2 inx                    A:b2d1 X:00ff Y:0005 S:01e6 D:0000 DB:00 NvMXdizc V:156 H: 290 F:15
c01cc3 bne $1cbf     [c01cbf] A:b2d1 X:0000 Y:0005 S:01e6 D:0000 DB:00 nvMXdiZc V:156 H: 302 F:15
c01cc5 stz $66       [000066] A:b2d1 X:0000 Y:0005 S:01e6 D:0000 DB:00 nvMXdiZc V:156 H: 314 F:15
c01cc7 jsr $1d45     [c01d45] A:b2d1 X:0000 Y:0005 S:01e6 D:0000 DB:00 nvMXdiZc V:156 H: 334 F:15
c01d45 lda [$60]     [d1b219] A:b2d1 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdiZc V:156 H: 374 F:15
c01d47 sta $64       [000064] A:b20f X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizc V:156 H: 416 F:15
c01d49 and #$1f               A:b20f X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizc V:156 H: 436 F:15
c01d4b inc                    A:b20f X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizc V:156 H: 448 F:15
c01d4c sta $65       [000065] A:b210 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizc V:156 H: 460 F:15
c01d4e lda $64       [000064] A:b210 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizc V:156 H: 480 F:15
c01d50 lsr a                  A:b20f X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizc V:156 H: 500 F:15
c01d51 lsr a                  A:b207 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizC V:156 H: 512 F:15
c01d52 lsr a                  A:b203 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizC V:156 H: 524 F:15
c01d53 lsr a                  A:b201 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizC V:156 H: 576 F:15
c01d54 and #$0e               A:b200 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdiZC V:156 H: 588 F:15
c01d56 sta $64       [000064] A:b200 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdiZC V:156 H: 600 F:15
c01d58 inc $60       [000060] A:b200 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdiZC V:156 H: 620 F:15
c01d5a bne $1d62     [c01d62] A:b200 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizC V:156 H: 654 F:15
c01d62 rts                    A:b200 X:0000 Y:0005 S:01e4 D:0000 DB:00 nvMXdizC V:156 H: 672 F:15
c01cca plx                    A:b200 X:0000 Y:0005 S:01e6 D:0000 DB:00 nvMXdizC V:156 H: 712 F:15
c01ccb rtl                    A:b200 X:0012 Y:0005 S:01e7 D:0000 DB:00 nvMXdizC V:156 H: 738 F:15
c000ee stz $0352     [000352] A:b200 X:0012 Y:0005 S:01ea D:0000 DB:00 nvMXdizC V:156 H: 780 F:15
c000f1 jsr $0135     [c00135] A:b200 X:0012 Y:0005 S:01ea D:0000 DB:00 nvMXdizC V:156 H: 806 F:15
c00135 lda $1d2a     [001d2a] A:b200 X:0012 Y:0005 S:01e8 D:0000 DB:00 nvMXdizC V:156 H: 846 F:15
c00138 pha                    A:b20f X:0012 Y:0005 S:01e8 D:0000 DB:00 nvMXdizC V:156 H: 872 F:15
c00139 ldy $1d35     [001d35] A:b20f X:0012 Y:0005 S:01e7 D:0000 DB:00 nvMXdizC V:156 H: 892 F:15
c0013c jsl $c008e0   [c008e0] A:b20f X:0012 Y:0002 S:01e7 D:0000 DB:00 nvMXdizC V:156 H: 918 F:15
c008e0 lda $1d28     [001d28] A:b20f X:0012 Y:0002 S:01e4 D:0000 DB:00 nvMXdizC V:156 H: 972 F:15
c008e3 sta $b1       [0000b1] A:b216 X:0012 Y:0002 S:01e4 D:0000 DB:00 nvMXdizC V:156 H: 998 F:15
c008e5 lda $1d2a     [001d2a] A:b216 X:0012 Y:0002 S:01e4 D:0000 DB:00 nvMXdizC V:156 H:1018 F:15
c008e8 sta $b3       [0000b3] A:b20f X:0012 Y:0002 S:01e4 D:0000 DB:00 nvMXdizC V:156 H:1044 F:15
c008ea jsr $0906     [c00906] A:b20f X:0012 Y:0002 S:01e4 D:0000 DB:00 nvMXdizC V:156 H:1064 F:15
c00906 phy                    A:b20f X:0012 Y:0002 S:01e2 D:0000 DB:00 nvMXdizC V:156 H:1104 F:15
c00907 lda $0372     [000372] A:b20f X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdizC V:156 H:1124 F:15
c0090a beq $0915     [c00915] A:b200 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZC V:156 H:1150 F:15
c00915 sta $b5       [0000b5] A:b200 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZC V:156 H:1168 F:15
c00917 stz $b2       [0000b2] A:b200 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZC V:156 H:1188 F:15
c00919 stz $b4       [0000b4] A:b200 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZC V:156 H:1208 F:15
c0091b lda $b1       [0000b1] A:b200 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdiZC V:156 H:1228 F:15
c0091d clc                    A:b216 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdizC V:156 H:1248 F:15
c0091e adc $036c     [00036c] A:b216 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V:156 H:1260 F:15
c00921 and #$7f               A:b216 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V:156 H:1286 F:15
c00923 ldy $b5       [0000b5] A:b216 X:0012 Y:0002 S:01e1 D:0000 DB:00 nvMXdizc V:156 H:1298 F:15
c00925 bne $0929     [c00929] A:b216 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V:156 H:1318 F:15
c00927 and #$3f               A:b216 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V:156 H:1330 F:15
c00929 sta $b1       [0000b1] A:b216 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:156 H:1342 F:15
c0092b lda $b3       [0000b3] A:b216 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:156 H:1362 F:15
c0092d clc                    A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:157 H:  18 F:15
c0092e adc $036d     [00036d] A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:157 H:  30 F:15
c00931 and #$7f               A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:157 H:  56 F:15
c00933 ldy $b5       [0000b5] A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:157 H:  68 F:15
c00935 bne $0939     [c00939] A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V:157 H:  88 F:15
c00937 and #$1f               A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdiZc V:157 H: 100 F:15
c00939 sta $b3       [0000b3] A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:157 H: 112 F:15
c0093b rep #$20               A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvMXdizc V:157 H: 132 F:15
c0093d ldy $b5       [0000b5] A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V:157 H: 150 F:15
c0093f bne $0956     [c00956] A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 170 F:15
c00941 lda $b1       [0000b1] A:b20f X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 182 F:15
c00943 and #$0020             A:0016 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdizc V:157 H: 210 F:15
c00946 asl a                  A:0000 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 228 F:15
c00947 asl a                  A:0000 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 240 F:15
c00948 asl a                  A:0000 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 252 F:15
c00949 asl a                  A:0000 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 264 F:15
c0094a asl a                  A:0000 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 276 F:15
c0094b sta $9f       [00009f] A:0000 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 288 F:15
c0094d lda $b1       [0000b1] A:0000 X:0012 Y:0000 S:01e1 D:0000 DB:00 nvmXdiZc V:157 H: 316 F:15
