c015c1 iny                    A:003f X:0000 Y:0001 S:01ef D:0000 DB:83 Nvmxdizc V: 78 H:1026 F:14
c015c2 iny                    A:003f X:0000 Y:0002 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1038 F:14
c015c3 lda ($bd),y   [83f064] A:003f X:0000 Y:0003 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1050 F:14
c015c5 adc $b7       [0000b7] A:ffef X:0000 Y:0003 S:01ef D:0000 DB:83 Nvmxdizc V: 78 H:1096 F:14
c015c7 sta $b3       [0000b3] A:002f X:0000 Y:0003 S:01ef D:0000 DB:83 nvmxdizC V: 78 H:1124 F:14
c015c9 adc #$000f             A:002f X:0000 Y:0003 S:01ef D:0000 DB:83 nvmxdizC V: 78 H:1152 F:14
c015cc cmp #$00f0             A:003f X:0000 Y:0003 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1170 F:14
c015cf bcs $1623     [c01623] A:003f X:0000 Y:0003 S:01ef D:0000 DB:83 Nvmxdizc V: 78 H:1188 F:14
c015d1 iny                    A:003f X:0000 Y:0003 S:01ef D:0000 DB:83 Nvmxdizc V: 78 H:1200 F:14
c015d2 iny                    A:003f X:0000 Y:0004 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1212 F:14
c015d3 lda ($bd),y   [83f066] A:003f X:0000 Y:0005 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1224 F:14
c015d5 adc $c3       [0000c3] A:0002 X:0000 Y:0005 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1270 F:14
c015d7 and #$01ff             A:0002 X:0000 Y:0005 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1298 F:14
c015da sta $ae       [0000ae] A:0002 X:0000 Y:0005 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1316 F:14
c015dc sep #$20               A:0002 X:0000 Y:0005 S:01ef D:0000 DB:83 nvmxdizc V: 78 H:1344 F:14
c015de iny                    A:0002 X:0000 Y:0005 S:01ef D:0000 DB:83 nvMxdizc V: 78 H:1362 F:14
c015df iny                    A:0002 X:0000 Y:0006 S:01ef D:0000 DB:83 nvMxdizc V: 79 H:  10 F:14
c015e0 lda ($bd),y   [83f068] A:0002 X:0000 Y:0007 S:01ef D:0000 DB:83 nvMxdizc V: 79 H:  22 F:14
c015e2 sta $ad       [0000ad] A:0021 X:0000 Y:0007 S:01ef D:0000 DB:83 nvMxdizc V: 79 H:  62 F:14
c015e4 and $5a       [00005a] A:0021 X:0000 Y:0007 S:01ef D:0000 DB:83 nvMxdizc V: 79 H:  82 F:14
c015e6 clc                    A:0000 X:0000 Y:0007 S:01ef D:0000 DB:83 nvMxdiZc V: 79 H: 102 F:14
c015e7 adc $c7       [0000c7] A:0000 X:0000 Y:0007 S:01ef D:0000 DB:83 nvMxdiZc V: 79 H: 114 F:14
c015e9 tsb $af       [0000af] A:002e X:0000 Y:0007 S:01ef D:0000 DB:83 nvMxdizc V: 79 H: 134 F:14
c015eb iny                    A:002e X:0000 Y:0007 S:01ef D:0000 DB:83 nvMxdiZc V: 79 H: 168 F:14
c015ec ldx $54       [000054] A:002e X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizc V: 79 H: 180 F:14
c015ee lsr $b2       [0000b2] A:002e X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdiZc V: 79 H: 208 F:14
c015f0 ror $0abf,x   [830abf] A:002e X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdiZc V: 79 H: 242 F:14
c015f3 lda $ad       [0000ad] A:002e X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizc V: 79 H: 288 F:14
c015f5 lsr a                  A:0021 X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizc V: 79 H: 308 F:14
c015f6 ror $0abf,x   [830abf] A:0010 X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 320 F:14
c015f9 dec $56       [000056] A:0010 X:0000 Y:0008 S:01ef D:0000 DB:83 NvMxdizC V: 79 H: 366 F:14
c015fb bne $1604     [c01604] A:0010 X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 400 F:14
c01604 ldx $58       [000058] A:0010 X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 418 F:14
c01606 lda $b3       [0000b3] A:0010 X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdiZC V: 79 H: 446 F:14
c01608 xba                    A:002f X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 466 F:14
c01609 lda $b1       [0000b1] A:2f00 X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdiZC V: 79 H: 484 F:14
c0160b rep #$20               A:2f30 X:0000 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 504 F:14
c0160d sta $08bf,x   [8308bf] A:2f30 X:0000 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 522 F:14
c01610 inx                    A:2f30 X:0000 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 602 F:14
c01611 inx                    A:2f30 X:0001 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 614 F:14
c01612 lda $ae       [0000ae] A:2f30 X:0002 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 626 F:14
c01614 sta $08bf,x   [8308c1] A:2e02 X:0002 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 654 F:14
c01617 inx                    A:2e02 X:0002 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 694 F:14
c01618 inx                    A:2e02 X:0003 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 706 F:14
c01619 sep #$20               A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvmxdizC V: 79 H: 718 F:14
c0161b stx $58       [000058] A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 736 F:14
c0161d dec $57       [000057] A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 764 F:14
c0161f bra $1628     [c01628] A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 798 F:14
c01628 dec $aa       [0000aa] A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMxdizC V: 79 H: 816 F:14
c0162a bne $15b0     [c015b0] A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMxdiZC V: 79 H: 850 F:14
c0162c sec                    A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMxdiZC V: 79 H: 862 F:14
c0162d sep #$10               A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMxdiZC V: 79 H: 874 F:14
c0162f plx                    A:2e02 X:0004 Y:0008 S:01ef D:0000 DB:83 nvMXdiZC V: 79 H: 892 F:14
c01630 ply                    A:2e02 X:0001 Y:0008 S:01f0 D:0000 DB:83 nvMXdizC V: 79 H: 918 F:14
c01631 rts                    A:2e02 X:0001 Y:0000 S:01f1 D:0000 DB:83 nvMXdiZC V: 79 H: 944 F:14
c01484 bcs $148f     [c0148f] A:2e02 X:0001 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZC V: 79 H: 984 F:14
c0148f lda $1d1d     [831d1d] A:2e02 X:0001 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZC V: 79 H:1002 F:14
c01492 bne $1497     [c01497] A:2e00 X:0001 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZC V: 79 H:1028 F:14
c01494 jsr $1254     [c01254] A:2e00 X:0001 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZC V: 79 H:1040 F:14
c01254 phx                    A:2e00 X:0001 Y:0000 S:01f1 D:0000 DB:83 nvMXdiZC V: 79 H:1080 F:14
c01255 ldx $0800,y   [830800] A:2e00 X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdiZC V: 79 H:1100 F:14
c01258 beq $1287     [c01287] A:2e00 X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdizC V: 79 H:1126 F:14
c0125a lda $07a0,y   [8307a0] A:2e00 X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdizC V: 79 H:1138 F:14
c0125d bne $1274     [c01274] A:2eff X:0001 Y:0000 S:01f0 D:0000 DB:83 NvMXdizC V: 79 H:1164 F:14
c01274 lda $079f,y   [83079f] A:2eff X:0001 Y:0000 S:01f0 D:0000 DB:83 NvMXdizC V: 79 H:1182 F:14
c01277 beq $1281     [c01281] A:2e37 X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdizC V: 79 H:1208 F:14
c01279 lda $07a0,y   [8307a0] A:2e37 X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdizC V: 79 H:1220 F:14
c0127c cmp #$ff               A:2eff X:0001 Y:0000 S:01f0 D:0000 DB:83 NvMXdizC V: 79 H:1246 F:14
c0127e beq $1281     [c01281] A:2eff X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdiZC V: 79 H:1258 F:14
c01281 sta $07a0,y   [8307a0] A:2eff X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdiZC V: 79 H:1276 F:14
c01284 dex                    A:2eff X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdiZC V: 79 H:1308 F:14
c01285 bne $125a     [c0125a] A:2eff X:0000 Y:0000 S:01f0 D:0000 DB:83 nvMXdiZC V: 79 H:1320 F:14
c01287 plx                    A:2eff X:0000 Y:0000 S:01f0 D:0000 DB:83 nvMXdiZC V: 79 H:1332 F:14
c01288 rts                    A:2eff X:0001 Y:0000 S:01f1 D:0000 DB:83 nvMXdizC V: 79 H:1358 F:14
c01497 lda $043b,y   [83043b] A:2eff X:0001 Y:0000 S:01f3 D:0000 DB:83 nvMXdizC V: 80 H:  34 F:14
c0149a pha                    A:2e62 X:0001 Y:0000 S:01f3 D:0000 DB:83 nvMXdizC V: 80 H:  60 F:14
c0149b jsr $1419     [c01419] A:2e62 X:0001 Y:0000 S:01f2 D:0000 DB:83 nvMXdizC V: 80 H:  80 F:14
c01419 phx                    A:2e62 X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdizC V: 80 H: 120 F:14
c0141a lda $03d7,y   [8303d7] A:2e62 X:0001 Y:0000 S:01ef D:0000 DB:83 nvMXdizC V: 80 H: 140 F:14
c0141d cmp #$38               A:2e38 X:0001 Y:0000 S:01ef D:0000 DB:83 nvMXdizC V: 80 H: 166 F:14
c0141f bne $1457     [c01457] A:2e38 X:0001 Y:0000 S:01ef D:0000 DB:83 nvMXdiZC V: 80 H: 178 F:14
c01421 ldx $043c,y   [83043c] A:2e38 X:0001 Y:0000 S:01ef D:0000 DB:83 nvMXdiZC V: 80 H: 190 F:14
c01424 cmp $03d7,x   [830437] A:2e38 X:0060 Y:0000 S:01ef D:0000 DB:83 nvMXdizC V: 80 H: 216 F:14
c01427 bne $1457     [c01457] A:2e38 X:0060 Y:0000 S:01ef D:0000 DB:83 nvMXdizC V: 80 H: 248 F:14
c01457 plx                    A:2e38 X:0060 Y:0000 S:01ef D:0000 DB:83 nvMXdizC V: 80 H: 266 F:14
c01458 rts                    A:2e38 X:0001 Y:0000 S:01f0 D:0000 DB:83 nvMXdizC V: 80 H: 292 F:14
c0149e ply                    A:2e38 X:0001 Y:0000 S:01f2 D:0000 DB:83 nvMXdizC V: 80 H: 332 F:14
c0149f cpy #$60               A:2e38 X:0001 Y:0062 S:01f3 D:0000 DB:83 nvMXdizC V: 80 H: 358 F:14
c014a1 bcc $146f     [c0146f] A:2e38 X:0001 Y:0062 S:01f3 D:0000 DB:83 nvMXdizC V: 80 H: 370 F:14
c014a3 ldy $56       [000056] A:2e38 X:0001 Y:0062 S:01f3 D:0000 DB:83 nvMXdizC V: 80 H: 382 F:14
c014a5 cpy #$04               A:2e38 X:0001 Y:0003 S:01f3 D:0000 DB:83 nvMXdizC V: 80 H: 402 F:14
c014a7 beq $14b8     [c014b8] A:2e38 X:0001 Y:0003 S:01f3 D:0000 DB:83 NvMXdizc V: 80 H: 414 F:14
c014a9 ldx $54       [000054] A:2e38 X:0001 Y:0003 S:01f3 D:0000 DB:83 NvMXdizc V: 80 H: 426 F:14
c014ab lda $0abf,x   [830abf] A:2e38 X:0000 Y:0003 S:01f3 D:0000 DB:83 nvMXdiZc V: 80 H: 446 F:14
c014ae lsr a                  A:2e80 X:0000 Y:0003 S:01f3 D:0000 DB:83 NvMXdizc V: 80 H: 472 F:14
c014af lsr a                  A:2e40 X:0000 Y:0003 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 484 F:14
c014b0 dey                    A:2e20 X:0000 Y:0003 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 496 F:14
c014b1 bne $14ae     [c014ae] A:2e20 X:0000 Y:0002 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 508 F:14
c014ae lsr a                  A:2e20 X:0000 Y:0002 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 526 F:14
c014af lsr a                  A:2e10 X:0000 Y:0002 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 578 F:14
c014b0 dey                    A:2e08 X:0000 Y:0002 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 590 F:14
c014b1 bne $14ae     [c014ae] A:2e08 X:0000 Y:0001 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 602 F:14
c014ae lsr a                  A:2e08 X:0000 Y:0001 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 620 F:14
c014af lsr a                  A:2e04 X:0000 Y:0001 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 632 F:14
c014b0 dey                    A:2e02 X:0000 Y:0001 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 644 F:14
c014b1 bne $14ae     [c014ae] A:2e02 X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZc V: 80 H: 656 F:14
c014b3 sta $0abf,x   [830abf] A:2e02 X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZc V: 80 H: 668 F:14
c014b6 inc $54       [000054] A:2e02 X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZc V: 80 H: 700 F:14
c014b8 lda $57       [000057] A:2e02 X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 734 F:14
c014ba sec                    A:2e7f X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdizc V: 80 H: 754 F:14
c014bb sbc $03d5     [8303d5] A:2e7f X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdizC V: 80 H: 766 F:14
c014be bcc $14f7     [c014f7] A:2e00 X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZC V: 80 H: 792 F:14
c014c0 beq $14f7     [c014f7] A:2e00 X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZC V: 80 H: 804 F:14
c014f7 plb                    A:2e00 X:0000 Y:0000 S:01f3 D:0000 DB:83 nvMXdiZC V: 80 H: 822 F:14
c014f8 rtl                    A:2e00 X:0000 Y:0000 S:01f4 D:0000 DB:00 nvMXdiZC V: 80 H: 848 F:14
c00b61 lda #$01               A:2e00 X:0000 Y:0000 S:01f7 D:0000 DB:00 nvMXdiZC V: 80 H: 890 F:14
c00b63 sta $03d3     [0003d3] A:2e01 X:0000 Y:0000 S:01f7 D:0000 DB:00 nvMXdizC V: 80 H: 902 F:14
c00b66 lda $1d1b     [001d1b] A:2e01 X:0000 Y:0000 S:01f7 D:0000 DB:00 nvMXdizC V: 80 H: 928 F:14
c00b69 bit #$08               A:2e00 X:0000 Y:0000 S:01f7 D:0000 DB:00 nvMXdiZC V: 80 H: 954 F:14
c00b6b beq $0b71     [c00b71] A:2e00 X:0000 Y:0000 S:01f7 D:0000 DB:00 nvMXdiZC V: 80 H: 966 F:14
c00b71 rtl                    A:2e00 X:0000 Y:0000 S:01f7 D:0000 DB:00 nvMXdiZC V: 80 H: 984 F:14
c02339 ldy $0aef     [000aef] A:2e00 X:0000 Y:0000 S:01fa D:0000 DB:00 nvMXdiZC V: 80 H:1026 F:14
c0233c ldx $0b1b,y   [000b1c] A:2e00 X:0000 Y:0001 S:01fa D:0000 DB:00 nvMXdizC V: 80 H:1052 F:14
c0233f cpx #$28               A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 nvMXdizC V: 80 H:1078 F:14
c02341 bcc $22fe     [c022fe] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 80 H:1090 F:14
c022fe stx $73       [000073] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 80 H:1108 F:14
c02300 stx $0aef     [000aef] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 80 H:1128 F:14
c02303 lda $1d1d     [001d1d] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 80 H:1154 F:14
c02306 beq $2313     [c02313] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 nvMXdiZc V: 80 H:1180 F:14
c02313 lda $0b97,x   [000b9b] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 nvMXdiZc V: 80 H:1198 F:14
c02316 beq $231d     [c0231d] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 nvMXdiZc V: 80 H:1224 F:14
c0231d lda $0bbf,x   [000bc3] A:2e00 X:0004 Y:0001 S:01fa D:0000 DB:00 nvMXdiZc V: 80 H:1242 F:14
c02320 sta $bd       [0000bd] A:2ef6 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 80 H:1268 F:14
c02322 lda $0be7,x   [000beb] A:2ef6 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 80 H:1288 F:14
c02325 sta $be       [0000be] A:2e0f X:0004 Y:0001 S:01fa D:0000 DB:00 nvMXdizc V: 80 H:1314 F:14
c02327 lda $0c0f,x   [000c13] A:2e0f X:0004 Y:0001 S:01fa D:0000 DB:00 nvMXdizc V: 80 H:1334 F:14
c0232a sta $bf       [0000bf] A:2ec0 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 80 H:1360 F:14
c0232c ldy $0c37,x   [000c3b] A:2ec0 X:0004 Y:0001 S:01fa D:0000 DB:00 NvMXdizc V: 81 H:  16 F:14
c0232f sty $52       [000052] A:2ec0 X:0004 Y:00ff S:01fa D:0000 DB:00 NvMXdizc V: 81 H:  42 F:14
c02331 lda #$00               A:2ec0 X:0004 Y:00ff S:01fa D:0000 DB:00 NvMXdizc V: 81 H:  62 F:14
c02333 pha                    A:2e00 X:0004 Y:00ff S:01fa D:0000 DB:00 nvMXdiZc V: 81 H:  74 F:14
c02334 plb                    A:2e00 X:0004 Y:00ff S:01f9 D:0000 DB:00 nvMXdiZc V: 81 H:  94 F:14
c02335 jsl $c02346   [c02346] A:2e00 X:0004 Y:00ff S:01fa D:0000 DB:00 nvMXdiZc V: 81 H: 120 F:14
c02346 jmp [$00bd]   [0000bd] A:2e00 X:0004 Y:00ff S:01f7 D:0000 DB:00 nvMXdiZc V: 81 H: 174 F:14
c00ff6 lda $03c4     [0003c4] A:2e00 X:0004 Y:00ff S:01f7 D:0000 DB:00 nvMXdiZc V: 81 H: 216 F:14
c00ff9 beq $1068     [c01068] A:2e00 X:0004 Y:00ff S:01f7 D:0000 DB:00 nvMXdiZc V: 81 H: 242 F:14
c01068 jsr $1135     [c01135] A:2e00 X:0004 Y:00ff S:01f7 D:0000 DB:00 nvMXdiZc V: 81 H: 260 F:14
c01135 lda $03c2     [0003c2] A:2e00 X:0004 Y:00ff S:01f5 D:0000 DB:00 nvMXdiZc V: 81 H: 300 F:14
c01138 beq $113d     [c0113d] A:2e00 X:0004 Y:00ff S:01f5 D:0000 DB:00 nvMXdiZc V: 81 H: 326 F:14
c0113d lda $03c3     [0003c3] A:2e00 X:0004 Y:00ff S:01f5 D:0000 DB:00 nvMXdiZc V: 81 H: 344 F:14
c01140 beq $1145     [c01145] A:2e00 X:0004 Y:00ff S:01f5 D:0000 DB:00 nvMXdiZc V: 81 H: 370 F:14
c01145 stz $03c2     [0003c2] A:2e00 X:0004 Y:00ff S:01f5 D:0000 DB:00 nvMXdiZc V: 81 H: 388 F:14
c01148 stz $03c3     [0003c3] A:2e00 X:0004 Y:00ff S:01f5 D:0000 DB:00 nvMXdiZc V: 81 H: 414 F:14
c0114b rts                    A:2e00 X:0004 Y:00ff S:01f5 D:0000 DB:00 nvMXdiZc V: 81 H: 440 F:14
c0106b rtl                    A:2e00 X:0004 Y:00ff S:01f7 D:0000 DB:00 nvMXdiZc V: 81 H: 480 F:14
c02339 ldy $0aef     [000aef] A:2e00 X:0004 Y:00ff S:01fa D:0000 DB:00 nvMXdiZc V: 81 H: 522 F:14
c0233c ldx $0b1b,y   [000b1f] A:2e00 X:0004 Y:0004 S:01fa D:0000 DB:00 nvMXdizc V: 81 H: 588 F:14
c0233f cpx #$28               A:2e00 X:0029 Y:0004 S:01fa D:0000 DB:00 nvMXdizc V: 81 H: 614 F:14
c02341 bcc $22fe     [c022fe] A:2e00 X:0029 Y:0004 S:01fa D:0000 DB:00 nvMXdizC V: 81 H: 626 F:14
c02343 plx                    A:2e00 X:0029 Y:0004 S:01fa D:0000 DB:00 nvMXdizC V: 81 H: 638 F:14
c02344 ply                    A:2e00 X:0030 Y:0004 S:01fb D:0000 DB:00 nvMXdizC V: 81 H: 664 F:14
c02345 rtl                    A:2e00 X:0030 Y:00ff S:01fc D:0000 DB:00 NvMXdizC V: 81 H: 690 F:14
c00b48 bra $0b2c     [c00b2c] A:2e00 X:0030 Y:00ff S:01ff D:0000 DB:00 NvMXdizC V: 81 H: 732 F:14
c00b2c lda $03bf     [0003bf] A:2e00 X:0030 Y:00ff S:01ff D:0000 DB:00 NvMXdizC V: 81 H: 750 F:14
c00b2f bne $0b35     [c00b35] A:2e00 X:0030 Y:00ff S:01ff D:0000 DB:00 nvMXdiZC V: 81 H: 776 F:14
c00b31 jsl $80f496   [80f496] A:2e00 X:0030 Y:00ff S:01ff D:0000 DB:00 nvMXdiZC V: 81 H: 788 F:14
80f496 lda $68       [000068] A:2e00 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 842 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 NvMXdizC V: 81 H: 862 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 882 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 900 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 920 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 938 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 958 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 976 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H: 996 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1014 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1034 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1052 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1072 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1090 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1110 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1128 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1148 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1166 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1186 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1204 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1224 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1242 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1262 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1280 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1300 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1318 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1338 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 81 H:1356 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H:  12 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H:  30 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H:  50 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H:  68 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H:  88 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H: 106 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H: 126 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H: 144 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H: 164 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H: 182 F:14
80f49a beq $f498     [80f498] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H: 202 F:14
80f498 cmp $68       [000068] A:2ea6 X:0030 Y:00ff S:01fc D:0000 DB:00 nvMXdiZC V: 82 H: 220 F:14
